lms_enrollment_fact_id,student_dim_id,course_dim_id,section_dim_id,teacher_dim_id,extraction_batch_id,source_system,school_year,canvas_course_id,course_id,section_id,teacher_id,sis_user_id,grade_level,enrollment_status,is_active_enrollment,reconciliation_status
1116,289,6,90,18,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-016,TCH-003,SYN-SIS-000289,11,active,true,matched
1117,293,6,90,18,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-016,TCH-003,SYN-SIS-000293,11,active,true,matched
1118,297,6,90,18,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-016,TCH-003,SYN-SIS-000297,11,active,true,matched
1119,302,6,90,18,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-016,TCH-003,SYN-SIS-000302,11,active,true,matched
1120,308,6,90,18,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-016,TCH-003,SYN-SIS-000308,11,active,true,matched
1121,325,6,90,18,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-016,TCH-003,SYN-SIS-000325,11,active,true,matched
1122,329,6,90,18,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-016,TCH-003,SYN-SIS-000329,11,active,true,matched
1123,330,6,90,18,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-016,TCH-003,SYN-SIS-000330,11,active,true,matched
1124,100,6,91,19,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-017,TCH-004,SYN-SIS-000100,12,active,true,matched
1125,113,6,91,19,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-017,TCH-004,SYN-SIS-000113,12,active,true,matched
1126,142,6,91,19,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-017,TCH-004,SYN-SIS-000142,12,active,true,matched
1127,204,6,91,19,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-017,TCH-004,SYN-SIS-000204,12,active,true,matched
1128,231,6,91,19,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-017,TCH-004,SYN-SIS-000231,12,active,true,matched
1129,279,6,91,19,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-017,TCH-004,SYN-SIS-000279,12,active,true,matched
1130,304,6,91,19,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-017,TCH-004,SYN-SIS-000304,11,active,true,matched
1131,305,6,91,19,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-017,TCH-004,SYN-SIS-000305,11,active,true,matched
1132,310,6,91,19,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-017,TCH-004,SYN-SIS-000310,11,active,true,matched
1133,322,6,91,19,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-017,TCH-004,SYN-SIS-000322,11,active,true,matched
1134,332,6,91,19,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-017,TCH-004,SYN-SIS-000332,11,active,true,matched
1135,335,6,91,19,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-017,TCH-004,SYN-SIS-000335,11,active,true,matched
1136,345,6,91,19,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-017,TCH-004,SYN-SIS-000345,11,active,true,matched
1137,17,6,92,18,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-018,TCH-003,SYN-SIS-000017,12,active,true,matched
1138,171,6,92,18,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-018,TCH-003,SYN-SIS-000171,12,active,true,matched
1139,172,6,92,18,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-018,TCH-003,SYN-SIS-000172,12,active,true,matched
1140,288,6,92,18,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-018,TCH-003,SYN-SIS-000288,11,active,true,matched
1141,303,6,92,18,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-018,TCH-003,SYN-SIS-000303,11,active,true,matched
1142,319,6,92,18,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-018,TCH-003,SYN-SIS-000319,11,active,true,matched
1143,320,6,92,18,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-018,TCH-003,SYN-SIS-000320,11,active,true,matched
1144,331,6,92,18,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-018,TCH-003,SYN-SIS-000331,11,active,true,matched
1145,339,6,92,18,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-018,TCH-003,SYN-SIS-000339,11,active,true,matched
1146,341,6,92,18,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-018,TCH-003,SYN-SIS-000341,11,active,true,matched
1147,344,6,92,18,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-018,TCH-003,SYN-SIS-000344,11,active,true,matched
1148,346,6,92,18,synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-PRECALC-2028-2029,MATH-PRECALC,Y03-SEC-018,TCH-003,SYN-SIS-000346,11,active,true,matched
1149,492,1,100,21,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG1-2029-2030,MATH-ALG1,Y04-SEC-001,TCH-001,SYN-SIS-000492,9,active,true,matched
1150,500,1,100,21,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG1-2029-2030,MATH-ALG1,Y04-SEC-001,TCH-001,SYN-SIS-000500,9,active,true,matched
1151,509,1,100,21,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG1-2029-2030,MATH-ALG1,Y04-SEC-001,TCH-001,SYN-SIS-000509,9,active,true,matched
1152,525,1,100,21,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG1-2029-2030,MATH-ALG1,Y04-SEC-001,TCH-001,SYN-SIS-000525,9,active,true,matched
1153,541,1,100,21,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG1-2029-2030,MATH-ALG1,Y04-SEC-001,TCH-001,SYN-SIS-000541,9,active,true,matched
1154,543,1,100,21,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG1-2029-2030,MATH-ALG1,Y04-SEC-001,TCH-001,SYN-SIS-000543,9,active,true,matched
1155,552,1,100,21,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG1-2029-2030,MATH-ALG1,Y04-SEC-001,TCH-001,SYN-SIS-000552,9,active,true,matched
1156,554,1,100,21,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG1-2029-2030,MATH-ALG1,Y04-SEC-001,TCH-001,SYN-SIS-000554,9,active,true,matched
1157,561,1,100,21,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG1-2029-2030,MATH-ALG1,Y04-SEC-001,TCH-001,SYN-SIS-000561,9,active,true,matched
1158,565,1,100,21,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG1-2029-2030,MATH-ALG1,Y04-SEC-001,TCH-001,SYN-SIS-000565,9,active,true,matched
1159,486,1,101,21,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG1-2029-2030,MATH-ALG1,Y04-SEC-002,TCH-001,SYN-SIS-000486,9,active,true,matched
1160,511,1,101,21,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG1-2029-2030,MATH-ALG1,Y04-SEC-002,TCH-001,SYN-SIS-000511,9,active,true,matched
1161,521,1,101,21,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG1-2029-2030,MATH-ALG1,Y04-SEC-002,TCH-001,SYN-SIS-000521,9,active,true,matched
1162,526,1,101,21,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG1-2029-2030,MATH-ALG1,Y04-SEC-002,TCH-001,SYN-SIS-000526,9,active,true,matched
1163,533,1,101,21,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG1-2029-2030,MATH-ALG1,Y04-SEC-002,TCH-001,SYN-SIS-000533,9,active,true,matched
1164,542,1,101,21,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG1-2029-2030,MATH-ALG1,Y04-SEC-002,TCH-001,SYN-SIS-000542,9,active,true,matched
1165,550,1,101,21,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG1-2029-2030,MATH-ALG1,Y04-SEC-002,TCH-001,SYN-SIS-000550,9,active,true,matched
1166,556,1,101,21,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG1-2029-2030,MATH-ALG1,Y04-SEC-002,TCH-001,SYN-SIS-000556,9,active,true,matched
1167,558,1,101,21,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG1-2029-2030,MATH-ALG1,Y04-SEC-002,TCH-001,SYN-SIS-000558,9,active,true,matched
1168,407,3,107,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-008,TCH-002,SYN-SIS-000407,11,active,true,matched
1169,419,3,107,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-008,TCH-002,SYN-SIS-000419,10,active,true,matched
1170,420,3,107,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-008,TCH-002,SYN-SIS-000420,10,active,true,matched
1171,421,3,107,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-008,TCH-002,SYN-SIS-000421,10,active,true,matched
1172,441,3,107,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-008,TCH-002,SYN-SIS-000441,10,active,true,matched
1173,445,3,107,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-008,TCH-002,SYN-SIS-000445,10,active,true,matched
1174,468,3,107,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-008,TCH-002,SYN-SIS-000468,10,active,true,matched
1175,471,3,107,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-008,TCH-002,SYN-SIS-000471,10,active,true,matched
1176,473,3,107,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-008,TCH-002,SYN-SIS-000473,10,active,true,matched
1177,478,3,107,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-008,TCH-002,SYN-SIS-000478,10,active,true,matched
1178,480,3,107,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-008,TCH-002,SYN-SIS-000480,10,active,true,matched
1179,484,3,107,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-008,TCH-002,SYN-SIS-000484,10,active,true,matched
1180,485,3,107,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-008,TCH-002,SYN-SIS-000485,10,active,true,matched
1181,353,3,108,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-009,TCH-002,SYN-SIS-000353,11,active,true,matched
1182,361,3,108,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-009,TCH-002,SYN-SIS-000361,11,active,true,matched
1183,364,3,108,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-009,TCH-002,SYN-SIS-000364,11,active,true,matched
1184,383,3,108,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-009,TCH-002,SYN-SIS-000383,11,active,true,matched
1185,397,3,108,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-009,TCH-002,SYN-SIS-000397,11,active,true,matched
1186,429,3,108,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-009,TCH-002,SYN-SIS-000429,10,active,true,matched
1187,443,3,108,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-009,TCH-002,SYN-SIS-000443,10,active,true,matched
1188,449,3,108,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-009,TCH-002,SYN-SIS-000449,10,active,true,matched
1189,452,3,108,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-009,TCH-002,SYN-SIS-000452,10,active,true,matched
1190,458,3,108,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-009,TCH-002,SYN-SIS-000458,10,active,true,matched
1191,461,3,108,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-009,TCH-002,SYN-SIS-000461,10,active,true,matched
1192,465,3,108,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-009,TCH-002,SYN-SIS-000465,10,active,true,matched
1193,477,3,108,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-009,TCH-002,SYN-SIS-000477,10,active,true,matched
1194,354,3,109,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-010,TCH-002,SYN-SIS-000354,11,active,true,matched
1195,374,3,109,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-010,TCH-002,SYN-SIS-000374,11,active,true,matched
1196,398,3,109,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-010,TCH-002,SYN-SIS-000398,11,active,true,matched
1197,405,3,109,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-010,TCH-002,SYN-SIS-000405,11,active,true,matched
1198,415,3,109,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-010,TCH-002,SYN-SIS-000415,10,active,true,matched
1199,417,3,109,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-010,TCH-002,SYN-SIS-000417,10,active,true,matched
1200,442,3,109,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-010,TCH-002,SYN-SIS-000442,10,active,true,matched
1201,446,3,109,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-010,TCH-002,SYN-SIS-000446,10,active,true,matched
1202,448,3,109,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-010,TCH-002,SYN-SIS-000448,10,active,true,matched
1203,451,3,109,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-010,TCH-002,SYN-SIS-000451,10,active,true,matched
1204,454,3,109,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-010,TCH-002,SYN-SIS-000454,10,active,true,matched
1205,464,3,109,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-010,TCH-002,SYN-SIS-000464,10,active,true,matched
1206,481,3,109,22,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-2029-2030,MATH-ALG2,Y04-SEC-010,TCH-002,SYN-SIS-000481,10,active,true,matched
1207,349,4,110,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-011,TCH-003,SYN-SIS-000349,11,active,true,matched
1208,378,4,110,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-011,TCH-003,SYN-SIS-000378,11,active,true,matched
1209,433,4,110,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-011,TCH-003,SYN-SIS-000433,10,active,true,matched
1210,469,4,110,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-011,TCH-003,SYN-SIS-000469,10,active,true,matched
1211,472,4,110,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-011,TCH-003,SYN-SIS-000472,10,active,true,matched
1212,504,4,110,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-011,TCH-003,SYN-SIS-000504,9,active,true,matched
1213,507,4,110,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-011,TCH-003,SYN-SIS-000507,9,active,true,matched
1214,517,4,110,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-011,TCH-003,SYN-SIS-000517,9,active,true,matched
1215,527,4,110,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-011,TCH-003,SYN-SIS-000527,9,active,true,matched
1216,551,4,110,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-011,TCH-003,SYN-SIS-000551,9,active,true,matched
1217,568,4,110,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-011,TCH-003,SYN-SIS-000568,9,active,true,matched
1218,574,4,110,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-011,TCH-003,SYN-SIS-000574,9,active,true,matched
1219,413,4,111,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-012,TCH-003,SYN-SIS-000413,10,active,true,matched
1220,423,4,111,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-012,TCH-003,SYN-SIS-000423,10,active,true,matched
1221,430,4,111,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-012,TCH-003,SYN-SIS-000430,10,active,true,matched
1222,444,4,111,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-012,TCH-003,SYN-SIS-000444,10,active,true,matched
1223,466,4,111,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-012,TCH-003,SYN-SIS-000466,10,active,true,matched
1224,505,4,111,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-012,TCH-003,SYN-SIS-000505,9,active,true,matched
1225,559,4,111,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-012,TCH-003,SYN-SIS-000559,9,active,true,matched
1226,560,4,111,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-012,TCH-003,SYN-SIS-000560,9,active,true,matched
1227,562,4,111,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-012,TCH-003,SYN-SIS-000562,9,active,true,matched
1228,569,4,111,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-012,TCH-003,SYN-SIS-000569,9,active,true,matched
1229,571,4,111,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-012,TCH-003,SYN-SIS-000571,9,active,true,matched
1230,359,4,112,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-013,TCH-003,SYN-SIS-000359,11,active,true,matched
1231,418,4,112,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-013,TCH-003,SYN-SIS-000418,10,active,true,matched
1232,422,4,112,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-013,TCH-003,SYN-SIS-000422,10,active,true,matched
1233,440,4,112,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-013,TCH-003,SYN-SIS-000440,10,active,true,matched
1234,470,4,112,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-013,TCH-003,SYN-SIS-000470,10,active,true,matched
1235,482,4,112,23,synthetic_canvas_profile_extract_v2,synthetic_canvas,2029-2030,SYN-CANVAS-MATH-ALG2-H-2029-2030,MATH-ALG2-H,Y04-SEC-013,TCH-003,SYN-SIS-000482,10,active,true,matched
